101.93731	85.26011
100.04056	89.37539
100.91497	86.99639
101.65146	88.14215
101.28339	88.14987
100.03158	87.921875
101.28444	88.44258
100.67619	88.0765
100.56539	88.24629
99.03929	87.842896
102.74262	87.63451
102.14194	85.58741
100.99531	86.52821
101.72002	86.84789
100.12771	85.935036
101.793495	85.402885
101.59644	89.13033
101.179	87.594925
101.0305	89.25539
102.68844	86.70624
102.56136	88.15821
102.67674	87.56077
102.21722	88.059586
100.6382	86.56401
102.87305	86.27243
101.02452	87.7596
100.09319	87.435005
102.189316	87.662926
100.6392	87.34504
102.67592	87.73513
102.75193	85.94809
102.61969	87.5354
99.88315	87.7595
102.01562	86.73588
100.87709	88.01867
101.338585	88.29519
100.03236	86.2725
99.887146	85.0232
100.35605	83.62531
101.21328	85.87689
102.128845	85.42534
101.24188	84.594826
102.16194	84.67411
102.459564	84.82652
103.40352	85.41621
102.95419	85.11678
103.02432	85.591156
102.83464	85.129265
103.51476	85.36447
103.40213	85.72358
103.450035	85.12759
103.29124	85.38698
103.49648	85.75388
102.54298	85.02803
103.03883	84.98222
103.08127	84.94861
103.198166	85.33648
102.947525	85.11944
102.796394	85.72063
102.486435	84.471725
102.078865	83.72617
102.33632	82.89291
102.052635	82.77561
102.5304	83.087654
102.26489	83.01
102.63343	83.11701
102.484474	82.84894
102.69306	83.34745
102.43457	83.21674
101.839615	83.10768
102.32196	83.72965
102.019745	83.35706
101.760414	83.42794
101.568	83.36114
102.397896	84.2638
99.89276	83.24442
93.11591	81.53504
100.06791	83.1619
99.686424	83.39328
100.3082	83.15548
99.442764	84.50771
100.282326	84.22072
100.27121	84.033005
99.63751	83.723
100.017715	83.69717
99.70538	85.915375
100.354004	86.331764
100.248474	84.79874
100.441154	84.887856
100.99695	85.12203
94.5587	82.63114
100.72648	85.3995
99.42004	84.215294
98.92274	83.68414
99.39593	83.2156
100.13684	83.02629
98.902885	83.202576
100.22949	85.978455
98.81861	87.3917
99.63348	87.04579
99.51147	84.39707
96.334625	81.74413
96.58426	82.0729
97.185555	81.12332
98.70094	83.90719
98.87111	83.63586
97.735855	82.99422
97.900085	82.855484
98.35557	82.01473
99.145424	84.54348
99.67588	85.37001
99.78851	84.573875
99.280205	84.2945
96.35386	81.26556
98.59231	83.04833
97.59692	82.609375
99.1471	82.80263
96.38499	82.35399
99.25918	83.864136
95.58694	81.694115
95.31825	81.86942
96.174866	81.55957
100.703735	85.94684
97.16457	79.842224
93.91171	81.822
94.10495	82.21257
95.389824	78.83938
96.39549	81.42988
94.811386	81.506905
97.61922	80.850136
98.18289	79.19417
96.80814	80.65501
97.558525	81.75994
97.31956	82.42827
98.11903	82.26024
97.805214	82.53992
94.519394	81.44594
96.537704	80.7474
100.5896	83.96806
96.270424	82.02196
98.40975	78.305084
98.4239	82.39465
96.83982	81.52418
95.94175	81.02043
97.07277	81.26531
98.14129	80.49172
98.53512	86.79124
99.39467	87.54665
97.49525	82.863235
97.20706	80.542625
97.33768	81.96319
98.421776	86.874725
98.716385	86.422615
96.34882	79.79782
93.8237	81.48494
97.95399	81.72411
99.08361	86.90395
98.91595	87.74466
99.496376	87.477394
98.718025	86.57658
98.7188	87.86625
99.85914	87.27582
98.99859	87.52704
99.87691	87.54379
98.54781	84.25549
99.39957	86.6859
98.879456	87.045944
95.10759	86.78035
94.60073	87.219604
94.1714	87.011314
93.91462	86.84052
94.18688	87.60773
94.96309	87.516426
94.39571	86.99817
94.36703	87.72518
94.41841	87.00174
94.29095	87.4925
93.862816	87.55431
94.40361	87.81857
94.58209	87.64883
95.04635	87.383896
95.038445	87.76931
95.203865	87.65029
95.15902	87.18913
94.63207	86.77947
94.88081	86.79821
94.428024	88.082954
95.070435	87.760185
94.35563	86.70336
94.837906	87.429375
94.87374	87.16227
94.04135	87.92898
94.53844	86.54481
94.8876	86.53485
93.95206	87.679
94.009384	87.15445
94.727264	87.50789
94.256805	87.401184
94.84566	88.06326
95.03791	87.34308
93.85136	87.30266
94.31426	88.233574
94.738914	88.06154
93.71944	87.29256
94.74505	86.49597
94.23046	86.38431
98.15204	78.95896
98.94112	79.68319
96.75988	77.758545
97.87584	77.73288
97.5512	78.218956
97.60259	80.75292
97.70697	77.99284
98.73065	78.644135
98.34204	79.40505
98.75897	78.440384
98.61522	77.96627
98.13469	79.17516
98.45339	78.97595
98.51136	79.29244
98.72924	78.7269
98.16643	78.64026
98.00596	77.553085
97.50335	78.66631
97.52698	77.68274
97.09381	79.27766
98.23538	77.27831
97.91917	79.16275
98.01854	78.71771
98.153564	78.15926
97.63286	79.19807
98.48043	77.5378
97.55307	78.56723
97.84282	79.65414
98.36351	79.31356
97.98628	79.89475
98.12717	79.815674
97.73146	79.05512
97.47018	79.64746
97.13719	78.463005
95.454185	77.565346
95.25349	78.70664
96.34235	78.37615
95.57495	77.49795
96.822815	77.08015
96.066795	77.597435
96.82169	77.28352
97.15448	77.48013
97.1753	77.43504
97.732994	77.16477
97.30993	77.45926
95.48711	78.295044
95.27508	78.250534
97.36042	77.175415
96.59324	77.70082
96.4383	77.60964
95.607216	79.15826
93.0393	79.67634
95.06249	80.89707
95.298584	80.34256
96.12364	77.99994
96.98038	78.15173
97.2443	79.44596
95.71763	77.87134
96.46495	78.54539
96.44989	76.93939
96.83296	77.541916
97.01861	78.32244
97.318214	78.56897
96.0731	78.26375
96.24441	77.798615
96.505516	77.00175
96.67599	76.85216
96.966515	76.76232
96.54757	77.025665
95.19629	77.91314
96.71947	76.89791
97.92626	77.775536
95.8445	76.986626
95.945435	78.30186
96.76943	79.16481
94.63518	79.74374
96.35504	79.737274
96.43523	80.57602
97.57725	77.6439
98.23009	77.74524
97.392296	78.3885
96.47951	78.87705
95.80742	80.607994
94.623825	81.60632
94.707275	78.4103
96.36666	77.347786
96.05392	77.12415
95.698044	80.42768
96.701225	80.11174
96.50877	80.25059
95.95432	80.51036
95.69701	77.39819
96.53815	77.95611
96.42119	79.25301
97.44636	77.72258
96.1573	79.18105
95.92131	79.197525
93.956406	79.88834
94.8643	79.78238
95.67939	78.125694
96.320435	78.29984
95.08808	78.84089
95.965195	78.46583
96.859726	78.46142
97.04238	78.61786
96.54589	79.423965
94.519356	79.78851
95.69423	79.45277
98.53023	78.1097
96.473145	79.451775
95.734505	78.979034
95.68962	79.75532
97.66677	78.26963
96.81533	78.81021
95.91682	79.856415
95.51551	80.274185
94.618576	80.96635
95.60208	79.49792
94.49028	79.10833
96.01055	80.1239
93.36965	80.661575
94.733986	80.5065
96.86134	79.666954
96.182846	78.99501
95.263596	79.983734
96.86071	79.44425
94.90283	78.81499
94.47051	79.03573
94.96145	79.41284
95.35131	80.2936
96.3698	78.13915
95.0665	80.635345
96.17142	80.27739
94.819	80.51844
94.78313	81.18187
96.26766	81.33179
95.394005	81.23413
95.557846	81.425354
96.11669	81.90199
96.49223	78.71633
95.23149	80.35244
95.14989	81.61199
94.61833	81.60735
94.185394	79.62215
95.675064	78.00571
95.84334	78.5381
94.47726	79.12718
93.59339	79.411865
94.36744	80.13997
93.84534	81.13198
94.19296	81.09506
94.422615	79.91246
95.08667	80.49299
95.53865	79.89556
94.36206	80.860565
93.91464	81.55339
93.46424	81.8407
92.9722	81.23614
92.026184	80.97896
92.680565	80.25613
92.85636	80.4196
93.82029	81.43893
93.79025	80.65623
94.22167	80.52968
93.91139	80.53999
93.981834	81.45069
93.33682	81.6413
93.449265	80.71411
93.59319	80.18897
94.018394	81.22785
93.4672	80.87264
92.7708	80.56476
93.848564	81.28073
92.68097	81.308365
91.8488	79.90615
93.65256	79.08194
93.9926	78.8559
91.56752	80.542114
92.58864	80.108894
93.940956	78.851654
93.44845	79.76539
92.70939	79.930916
94.0018	80.58583
93.62458	80.66897
92.96918	79.92054
93.54551	80.22564
93.12233	80.32584
93.151184	79.415855
92.43795	79.749565
92.54561	79.9375
93.81093	80.17509
92.94121	80.088234
92.683754	79.87929
92.693474	80.704834
93.59626	79.91982
93.35399	80.68572
92.94525	81.01269
92.86734	80.643265
93.28212	79.564316
92.90603	80.82873
93.537476	80.308846
92.07783	80.55299
91.0734	80.57068
93.18535	81.29198
92.41213	81.05249
92.36912	80.18129
91.492905	80.277214
92.360596	79.64079
91.80572	80.4718
92.30086	80.10716
91.94832	79.971886
91.96375	80.75696
91.89063	80.45803
92.15006	81.160515
92.09515	80.86271
92.24068	80.29046
90.89953	80.79011
91.27755	80.6349
90.83627	80.92706
91.18929	80.912224
91.573944	80.807205
91.13415	81.4028
90.67853	80.998085
90.39681	81.050804
90.346924	81.236115
90.60972	81.54266
90.09166	81.480095
90.4528	82.1463
90.32159	81.78473
89.87323	82.28568
89.95669	81.66233
89.73978	81.58803
89.45151	82.0675
89.9699	82.56301
89.91065	81.92222
89.76901	82.3878
89.709076	82.28408
90.42201	82.39784
90.01289	82.10585
90.4021	81.98176
89.640434	82.162346
90.209595	82.2387
90.561356	82.86836
