UID	row_clusters-flat	cellHarmony-Reference:Lsk.81	cellHarmony-Reference:Lsk.65	cellHarmony-Reference:Lsk.16	cellHarmony-Reference:Lsk.17	cellHarmony-Reference:Lsk.26	cellHarmony-Reference:Lsk.69	cellHarmony-Reference:Lsk.50	cellHarmony-Reference:Lsk.78	cellHarmony-Reference:Cmp.32	cellHarmony-Reference:Lsk.75	cellHarmony-Reference:Lsk.88	cellHarmony-Reference:Lsk.R2.20	cellHarmony-Reference:Lsk.89	cellHarmony-Reference:Lsk.86	cellHarmony-Reference:Lsk.R2.23	cellHarmony-Reference:Lsk.34	cellHarmony-Reference:Lsk.67	cellHarmony-Reference:Lsk.R2.21	cellHarmony-Reference:Lsk.R2.22	cellHarmony-Reference:Lsk.R2.5	cellHarmony-Reference:Lsk.77	cellHarmony-Reference:Lsk.92	cellHarmony-Reference:Lsk.63	cellHarmony-Reference:Lsk.43	cellHarmony-Reference:Lsk.82	AML:Cell52-G1	AML:Cell31-G7	cellHarmony-Reference:Lsk.76	cellHarmony-Reference:Lsk.29	cellHarmony-Reference:Lsk.45	cellHarmony-Reference:Lsk.11	AML:Cell4-H1	AML:Cell94-C11	AML:Cell75-E7	AML:Cell45-B12	cellHarmony-Reference:Lsk.R2.15	cellHarmony-Reference:Lsk.49	cellHarmony-Reference:Lsk.8	cellHarmony-Reference:Lsk.4	cellHarmony-Reference:Lsk.37	cellHarmony-Reference:Lsk.28	cellHarmony-Reference:Lsk.55	cellHarmony-Reference:Lsk.60	cellHarmony-Reference:Lsk.13	AML:Cell35-E8	cellHarmony-Reference:Cmp.96	AML:Cell54-A2	AML:Cell96-A12	AML:Cell27-B7	AML:Cell19-E5	cellHarmony-Reference:Lsk.23	cellHarmony-Reference:Lsk.24	cellHarmony-Reference:Lsk.22	cellHarmony-Reference:Lsk.83	cellHarmony-Reference:Lsk.66	cellHarmony-Reference:Lsk.5	cellHarmony-Reference:Lsk.91	cellHarmony-Reference:Lsk.61	cellHarmony-Reference:Cmp.6	cellHarmony-Reference:Cmp.33	cellHarmony-Reference:Lsk.R2.19	cellHarmony-Reference:Lsk.90	cellHarmony-Reference:Lsk.6	cellHarmony-Reference:Lsk.71	cellHarmony-Reference:Lsk.93	cellHarmony-Reference:Lsk.38	cellHarmony-Reference:Lsk.51	cellHarmony-Reference:Lsk.73	cellHarmony-Reference:Cmp.28	cellHarmony-Reference:Cmp.93	cellHarmony-Reference:Cmp.10	cellHarmony-Reference:Lsk.R2.12	cellHarmony-Reference:Lsk.33	cellHarmony-Reference:Lsk.R2.6	cellHarmony-Reference:Lsk.R2.8	cellHarmony-Reference:Lsk.74	cellHarmony-Reference:Lsk.96	cellHarmony-Reference:Lsk.R2.24	cellHarmony-Reference:Lsk.19	cellHarmony-Reference:Cmp.36	cellHarmony-Reference:Lsk.72	cellHarmony-Reference:GG1.85	cellHarmony-Reference:LK.CD34+.16	cellHarmony-Reference:Lsk.3	cellHarmony-Reference:Lsk.2	cellHarmony-Reference:Lsk.42	cellHarmony-Reference:Lsk.R2.11	cellHarmony-Reference:Lsk.32	cellHarmony-Reference:Lsk.70	cellHarmony-Reference:Lsk.39	cellHarmony-Reference:Lsk.R2.1	cellHarmony-Reference:Lsk.58	cellHarmony-Reference:Lsk.27	cellHarmony-Reference:Lsk.62	cellHarmony-Reference:Lsk.12	cellHarmony-Reference:Lsk.85	cellHarmony-Reference:Lsk.31	cellHarmony-Reference:Lsk.80	cellHarmony-Reference:Lsk.44	cellHarmony-Reference:Lsk.R2.4	cellHarmony-Reference:Cmp.87	cellHarmony-Reference:Lsk.95	cellHarmony-Reference:Cmp.3	cellHarmony-Reference:Lsk.R2.16	cellHarmony-Reference:Cmp.8	cellHarmony-Reference:Lsk.20	cellHarmony-Reference:Lsk.15	cellHarmony-Reference:Lsk.R2.10	cellHarmony-Reference:Lsk.53	cellHarmony-Reference:Lsk.30	cellHarmony-Reference:Lsk.R2.17	cellHarmony-Reference:Lsk.9	cellHarmony-Reference:Cmp.66	cellHarmony-Reference:Cmp.57	cellHarmony-Reference:Cmp.11	cellHarmony-Reference:Cmp.49	cellHarmony-Reference:Cmp.63	cellHarmony-Reference:Cmp.30	cellHarmony-Reference:Cmp.94	cellHarmony-Reference:Cmp.26	cellHarmony-Reference:Cmp.9	cellHarmony-Reference:Cmp.4	cellHarmony-Reference:Cmp.70	cellHarmony-Reference:Cmp.44	cellHarmony-Reference:Cmp.60	AML:Cell12-F3	cellHarmony-Reference:Lsk.48	cellHarmony-Reference:Lsk.7	cellHarmony-Reference:Lsk.41	AML:Cell33-B8	AML:Cell7-F2	AML:Cell40-G10	cellHarmony-Reference:Lsk.84	cellHarmony-Reference:Lsk.R2.2	cellHarmony-Reference:Cmp.61	AML:Cell83-B9	cellHarmony-Reference:Lsk.40	cellHarmony-Reference:Cmp.29	cellHarmony-Reference:Lsk.14	AML:Cell18-A5	cellHarmony-Reference:Lsk.R2.9	cellHarmony-Reference:GG1.96	cellHarmony-Reference:Lsk.47	cellHarmony-Reference:Lsk.57	cellHarmony-Reference:Lsk.18	cellHarmony-Reference:Lsk.35	cellHarmony-Reference:Lsk.64	cellHarmony-Reference:Lsk.87	cellHarmony-Reference:Lsk.94	cellHarmony-Reference:Lsk.R2.13	cellHarmony-Reference:Lsk.10	cellHarmony-Reference:Lsk.46	AML:Cell36-H8	cellHarmony-Reference:Lsk.54	cellHarmony-Reference:Lsk.52	cellHarmony-Reference:Lsk.79	cellHarmony-Reference:Lsk.36	cellHarmony-Reference:Lsk.59	cellHarmony-Reference:Lsk.1	cellHarmony-Reference:Lsk.R2.18	cellHarmony-Reference:Cmp.77	AML:Cell1-A1	AML:Cell69-D5	cellHarmony-Reference:Cmp.27	cellHarmony-Reference:GG1.73	cellHarmony-Reference:Lsk.R2.3	cellHarmony-Reference:Cmp.95	cellHarmony-Reference:Cmp.92	cellHarmony-Reference:Cmp.21	cellHarmony-Reference:Cmp.20	cellHarmony-Reference:Cmp.39	cellHarmony-Reference:Cmp.34	cellHarmony-Reference:Gmp.R2.54	cellHarmony-Reference:Gmp.R2.56	cellHarmony-Reference:LK.CD34+.65	cellHarmony-Reference:LK.CD34+.66	cellHarmony-Reference:Cmp.19	cellHarmony-Reference:Cmp.5	cellHarmony-Reference:Cmp.58	cellHarmony-Reference:Cmp.65	cellHarmony-Reference:Cmp.86	cellHarmony-Reference:Cmp.24	cellHarmony-Reference:Cmp.75	cellHarmony-Reference:Cmp.81	cellHarmony-Reference:Cmp.82	cellHarmony-Reference:Cmp.15	cellHarmony-Reference:Cmp.80	cellHarmony-Reference:LK.CD34+.31	cellHarmony-Reference:Cmp.25	cellHarmony-Reference:Cmp.90	cellHarmony-Reference:Cmp.22	cellHarmony-Reference:Cmp.46	cellHarmony-Reference:LK.CD34+.60	cellHarmony-Reference:Lsk.R2.7	cellHarmony-Reference:Cmp.55	cellHarmony-Reference:Cmp.18	cellHarmony-Reference:Cmp.59	cellHarmony-Reference:Cmp.31	cellHarmony-Reference:Cmp.14	cellHarmony-Reference:Gmp.R2.55	cellHarmony-Reference:Gmp.R2.11	cellHarmony-Reference:Gmp.R2.6	cellHarmony-Reference:GG1.87	cellHarmony-Reference:GG1.70	cellHarmony-Reference:Gmp.R3.27	cellHarmony-Reference:Cmp.85	cellHarmony-Reference:GG1.89	cellHarmony-Reference:Gmp.R2.41	cellHarmony-Reference:GG1.R2.41	cellHarmony-Reference:Cmp.38	cellHarmony-Reference:LSK.r3.80	cellHarmony-Reference:Cmp.69	cellHarmony-Reference:GG1.R2.39	cellHarmony-Reference:GG1.R2.45	cellHarmony-Reference:Gmp.R3.59	cellHarmony-Reference:Cmp.50	cellHarmony-Reference:Cmp.54	cellHarmony-Reference:Gmp.R2.27	cellHarmony-Reference:GG1.69	cellHarmony-Reference:GG1.72	cellHarmony-Reference:GG1.77	cellHarmony-Reference:GG1.R2.47	cellHarmony-Reference:Gmp.R2.21	cellHarmony-Reference:LK.CD34+.46	cellHarmony-Reference:IG2.28	cellHarmony-Reference:IG2.27	cellHarmony-Reference:Gmp.R3.10	cellHarmony-Reference:Gmp.R3.52	cellHarmony-Reference:GG1.74	cellHarmony-Reference:Gmp.R3.44	cellHarmony-Reference:Gmp.R3.13	cellHarmony-Reference:Cmp.52	cellHarmony-Reference:Cmp.23	cellHarmony-Reference:Cmp.37	cellHarmony-Reference:Cmp.13	cellHarmony-Reference:Gmp.R2.13	cellHarmony-Reference:Gmp.R2.42	cellHarmony-Reference:GG1.84	cellHarmony-Reference:GG1.95	cellHarmony-Reference:Gmp.R3.35	cellHarmony-Reference:GG1.93	cellHarmony-Reference:Gmp.R3.48	cellHarmony-Reference:Lsk.21	cellHarmony-Reference:LK.CD34+.54	cellHarmony-Reference:Gmp.R3.58	cellHarmony-Reference:Gmp.R3.60	cellHarmony-Reference:Gmp.R2.8	cellHarmony-Reference:Gmp.R3.18	cellHarmony-Reference:Gmp.R3.66	cellHarmony-Reference:Cmp.56	cellHarmony-Reference:GG1.R2.38	cellHarmony-Reference:Gmp.R3.6	cellHarmony-Reference:GG1.R2.46	cellHarmony-Reference:GG1.80	cellHarmony-Reference:GG1.86	cellHarmony-Reference:Gmp.R2.61	cellHarmony-Reference:Gmp.R2.48	cellHarmony-Reference:IG2.1	cellHarmony-Reference:IG2.5	cellHarmony-Reference:IG2.24	cellHarmony-Reference:IG2.13	cellHarmony-Reference:IG2.17	cellHarmony-Reference:IG2.20	cellHarmony-Reference:IG2.16	cellHarmony-Reference:IG2.21	cellHarmony-Reference:GG1.76	cellHarmony-Reference:LK.CD34+.63	cellHarmony-Reference:IG2.22	AML:Cell55-D2	AML:Cell22-A6	AML:Cell44-A12	AML:Cell20-F5	AML:Cell3-F1	AML:Cell6-E2	AML:Cell46-D12	AML:Cell14-B4	AML:Cell37-D9	AML:Cell10-B3	AML:Cell26-A7	AML:Cell39-C10	AML:Cell88-B10	cellHarmony-Reference:IG2.4	cellHarmony-Reference:Cmp.40	AML:Cell74-D7	cellHarmony-Reference:Cmp.62	AML:Cell93-B11	AML:Cell47-F12	AML:Cell29-E7	AML:Cell56-E2	AML:Cell51-E1	AML:Cell61-H3	AML:Cell65-F4	AML:Cell25-E6	AML:Cell48-H12	AML:Cell66-A5	AML:Cell77-G7	AML:Cell91-E10	AML:Cell17-G4	AML:Cell60-G3	AML:Cell71-E6	AML:Cell59-E3	AML:Cell38-E9	AML:Cell28-D7	AML:Cell81-E8	AML:Cell68-C5	AML:Cell70-E5	AML:Cell8-G2	AML:Cell76-F7	cellHarmony-Reference:Gmp.R3.51	AML:Cell42-F11	AML:Cell11-E3	AML:Cell62-A4	AML:Cell21-H5	AML:Cell80-C8	AML:Cell5-B2	AML:Cell43-G11	AML:Cell9-H2	AML:Cell57-H2	AML:Cell85-G9	cellHarmony-Reference:Cmp.12	cellHarmony-Reference:Cmp.74	cellHarmony-Reference:Cmp.64	cellHarmony-Reference:Cmp.84	cellHarmony-Reference:Gmp.R2.26	cellHarmony-Reference:Gmp.R2.3	cellHarmony-Reference:Cmp.45	cellHarmony-Reference:Gmp.R2.32	cellHarmony-Reference:Cmp.17	cellHarmony-Reference:Cmp.2	cellHarmony-Reference:LK.CD34+.20	cellHarmony-Reference:Cmp.35	cellHarmony-Reference:Cmp.68	cellHarmony-Reference:Cmp.16	cellHarmony-Reference:Cmp.53	cellHarmony-Reference:Cmp.89	cellHarmony-Reference:Cmp.83	cellHarmony-Reference:LK.CD34+.58	cellHarmony-Reference:Cmp.76	cellHarmony-Reference:Cmp.73	cellHarmony-Reference:Cmp.88	cellHarmony-Reference:Cmp.78	cellHarmony-Reference:Cmp.43	cellHarmony-Reference:Cmp.47	cellHarmony-Reference:Cmp.91	cellHarmony-Reference:LK.CD34+.55	cellHarmony-Reference:Cmp.67	cellHarmony-Reference:LK.CD34+.22	cellHarmony-Reference:Gmp.R2.35	cellHarmony-Reference:LK.CD34+.4	cellHarmony-Reference:Gmp.R2.1	cellHarmony-Reference:Gmp.R2.9	cellHarmony-Reference:Gmp.R2.68	cellHarmony-Reference:Gmp.R3.1	cellHarmony-Reference:Gmp.R2.17	cellHarmony-Reference:Gmp.R2.60	cellHarmony-Reference:Gmp.R2.23	cellHarmony-Reference:Gmp.R3.31	cellHarmony-Reference:Gmp.R3.23	cellHarmony-Reference:Gmp.R3.41	AML:Cell63-D4	cellHarmony-Reference:Cmp.79	cellHarmony-Reference:Gmp.R2.57	cellHarmony-Reference:Gmp.R2.67	cellHarmony-Reference:Cmp.72	cellHarmony-Reference:LK.CD34+.57	cellHarmony-Reference:GG1.92	cellHarmony-Reference:LK.CD34+.25	cellHarmony-Reference:IG2.14	cellHarmony-Reference:IG2.7	cellHarmony-Reference:IG2.23	cellHarmony-Reference:LK.CD34+.38	AML:Cell24-D6	cellHarmony-Reference:Gmp.R3.47	cellHarmony-Reference:GG1.88	AML:Cell2-D1	cellHarmony-Reference:LK.CD34+.21	cellHarmony-Reference:LK.CD34+.29	AML:Cell64-E4	cellHarmony-Reference:Gmp.R3.19	cellHarmony-Reference:Gmp.R2.44	cellHarmony-Reference:Gmp.R3.16	AML:Cell87-A10	cellHarmony-Reference:IG2.30	cellHarmony-Reference:GG1.81	cellHarmony-Reference:Gmp.R2.22	cellHarmony-Reference:LK.CD34+.49	cellHarmony-Reference:Gmp.R2.18	cellHarmony-Reference:Gmp.R2.39	cellHarmony-Reference:LK.CD34+.51	cellHarmony-Reference:Gmp.R2.12	cellHarmony-Reference:Gmp.R2.4	cellHarmony-Reference:Cmp.71	cellHarmony-Reference:Gmp.R2.24	cellHarmony-Reference:LK.CD34+.48	cellHarmony-Reference:Gmp.R2.10	cellHarmony-Reference:Gmp.R3.11	cellHarmony-Reference:Cmp.42	AML:Cell32-H7	cellHarmony-Reference:GG1.71	cellHarmony-Reference:Cmp.48	AML:Cell67-B5	AML:Cell89-C10	cellHarmony-Reference:Gmp.R3.20	cellHarmony-Reference:LK.CD34+.39	cellHarmony-Reference:LK.CD34+.37	AML:Cell23-B6	cellHarmony-Reference:Gmp.R3.8	cellHarmony-Reference:LK.CD34+.7	cellHarmony-Reference:Gmp.R2.5	cellHarmony-Reference:LK.CD34+.47	cellHarmony-Reference:Gmp.R2.38	AML:Cell53-H1	cellHarmony-Reference:IG2.18	AML:Cell41-E11	cellHarmony-Reference:IG2.3	cellHarmony-Reference:GG1.R2.48	cellHarmony-Reference:Gmp.R2.45	cellHarmony-Reference:LK.CD34+.5	cellHarmony-Reference:Gmp.R3.32	cellHarmony-Reference:Gmp.R3.29	cellHarmony-Reference:GG1.75	cellHarmony-Reference:Gmp.R3.37	cellHarmony-Reference:Gmp.R3.43	cellHarmony-Reference:LK.CD34+.30	cellHarmony-Reference:Gmp.R3.2	cellHarmony-Reference:Gmp.R3.42	cellHarmony-Reference:Gmp.R2.28	cellHarmony-Reference:LK.CD34+.42	cellHarmony-Reference:Gmp.R2.2	cellHarmony-Reference:Cmp.7	cellHarmony-Reference:GG1.82	cellHarmony-Reference:Gmp.R2.51	cellHarmony-Reference:LK.CD34+.15	AML:Cell34-C8	AML:Cell78-H7	cellHarmony-Reference:GG1.R2.43	cellHarmony-Reference:LK.CD34+.14	cellHarmony-Reference:GG1.R2.40	AML:Cell58-D3	cellHarmony-Reference:IG2.8	cellHarmony-Reference:Gmp.R3.15	cellHarmony-Reference:IG2.6	cellHarmony-Reference:IG2.31	cellHarmony-Reference:Gmp.R3.40	cellHarmony-Reference:GG1.R2.44	cellHarmony-Reference:IG2.2	cellHarmony-Reference:IG2.26	cellHarmony-Reference:IG2.32	AML:Cell30-F7	cellHarmony-Reference:IG2.35	AML:Cell82-F8	AML:Cell15-D4	cellHarmony-Reference:Gmp.R3.38	cellHarmony-Reference:Gmp.R3.7	cellHarmony-Reference:Cmp.51	cellHarmony-Reference:Gmp.R2.43	cellHarmony-Reference:IG2.9	cellHarmony-Reference:Gmp.R3.21	cellHarmony-Reference:IG2.36	cellHarmony-Reference:LK.CD34+.19	cellHarmony-Reference:Gmp.R2.7	cellHarmony-Reference:GG1.91	cellHarmony-Reference:IG2.10	cellHarmony-Reference:IG2.34	cellHarmony-Reference:GG1.90	cellHarmony-Reference:IG2.19	cellHarmony-Reference:GG1.94	cellHarmony-Reference:GG1.79	cellHarmony-Reference:Gmp.R3.39	cellHarmony-Reference:Gmp.R3.68	cellHarmony-Reference:IG2.15	cellHarmony-Reference:IG2.25	cellHarmony-Reference:LK.CD34+.2	cellHarmony-Reference:LK.CD34+.36	cellHarmony-Reference:Gmp.R2.34	cellHarmony-Reference:Gmp.R2.58	cellHarmony-Reference:Gmp.R2.30	cellHarmony-Reference:Gmp.R3.53	cellHarmony-Reference:Gmp.R2.15	cellHarmony-Reference:Gmp.R3.33	cellHarmony-Reference:Gmp.R3.67	cellHarmony-Reference:GG1.R2.42	cellHarmony-Reference:Gmp.R2.49	cellHarmony-Reference:Gmp.R2.50	cellHarmony-Reference:Gmp.R2.46	cellHarmony-Reference:Gmp.R2.20	cellHarmony-Reference:Gmp.R2.29	cellHarmony-Reference:LK.CD34+.27	cellHarmony-Reference:Gmp.R3.4	cellHarmony-Reference:Gmp.R3.61	cellHarmony-Reference:Gmp.R3.26	cellHarmony-Reference:Gmp.R3.63	cellHarmony-Reference:Gmp.R2.19	cellHarmony-Reference:Gmp.R3.54	cellHarmony-Reference:LK.CD34+.13	cellHarmony-Reference:Gmp.R2.33	cellHarmony-Reference:Gmp.R3.50	cellHarmony-Reference:Gmp.R3.9	cellHarmony-Reference:Gmp.R3.14	cellHarmony-Reference:Gmp.R3.56	cellHarmony-Reference:Gmp.R3.49	cellHarmony-Reference:Gmp.R2.47	cellHarmony-Reference:Gmp.R2.66	cellHarmony-Reference:Gmp.R2.40	cellHarmony-Reference:LK.CD34+.53	cellHarmony-Reference:Gmp.R2.64	cellHarmony-Reference:Gmp.R2.37	cellHarmony-Reference:LK.CD34+.50	cellHarmony-Reference:LK.CD34+.35	cellHarmony-Reference:Gmp.R3.5	cellHarmony-Reference:LK.CD34+.28	cellHarmony-Reference:LK.CD34+.12	cellHarmony-Reference:Gmp.R3.28	cellHarmony-Reference:Gmp.R3.57	AML:Cell13-H3	cellHarmony-Reference:Gmp.R3.62	cellHarmony-Reference:LK.CD34+.1	cellHarmony-Reference:LK.CD34+.23	cellHarmony-Reference:Gmp.R3.65	cellHarmony-Reference:Gmp.R3.64	cellHarmony-Reference:Gmp.R2.16	cellHarmony-Reference:Gmp.R3.30	cellHarmony-Reference:Gmp.R3.46	cellHarmony-Reference:Gmp.R3.24	cellHarmony-Reference:LK.CD34+.43	cellHarmony-Reference:Gmp.R2.59	cellHarmony-Reference:IG2.11	cellHarmony-Reference:Gmp.R2.63	cellHarmony-Reference:Gmp.R3.3	cellHarmony-Reference:Gmp.R3.36	cellHarmony-Reference:Gmp.R3.12	cellHarmony-Reference:Gmp.R2.52	cellHarmony-Reference:LK.CD34+.9	cellHarmony-Reference:Gmp.R3.22	cellHarmony-Reference:LK.CD34+.24	cellHarmony-Reference:Gmp.R3.17	cellHarmony-Reference:Gmp.R3.55	cellHarmony-Reference:Gmp.R2.36	cellHarmony-Reference:Gmp.R3.34	cellHarmony-Reference:LK.CD34+.18	cellHarmony-Reference:Gmp.R2.65	cellHarmony-Reference:Gmp.R2.14	cellHarmony-Reference:Gmp.R3.45	AML:Cell86-H9	cellHarmony-Reference:Gmp.R3.25	cellHarmony-Reference:LK.CD34+.44	AML:Cell79-B8	cellHarmony-Reference:LK.CD34+.41	cellHarmony-Reference:LK.CD34+.61	cellHarmony-Reference:LK.CD34+.33	cellHarmony-Reference:LK.CD34+.6	cellHarmony-Reference:LK.CD34+.45	AML:Cell92-A11	cellHarmony-Reference:LK.CD34+.64	cellHarmony-Reference:LK.CD34+.56	cellHarmony-Reference:LK.CD34+.26	AML:Cell50-B1	AML:Cell72-G6	cellHarmony-Reference:LK.CD34+.17	AML:Cell95-G11	AML:Cell49-A1	AML:Cell84-F9	cellHarmony-Reference:LK.CD34+.52	AML:Cell90-D10	cellHarmony-Reference:LK.CD34+.32	cellHarmony-Reference:LK.CD34+.62	cellHarmony-Reference:LK.CD34+.34	cellHarmony-Reference:LK.CD34+.40	cellHarmony-Reference:LK.CD34+.10	cellHarmony-Reference:LK.CD34+.59	AML:Cell73-B7
column_clusters-flat		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12
